gênero,artista,música,letra
Pop Rock Nacional,Cassia Eller,"Non, Je Ne Regrette Rien","Non, rien de rien Non, je ne regrette rien Ni le bien qu'on m'a fait Ni le mal, tout ça m'est bien égal Non, rien de rien Non, je ne regrette rien C'est payé, balayé, oublié Je me fous du passé Avec mes souvenirs J'ai allumé le feu Mes chagrins mes plaisirs Je n'ai plus besoin d'eux Balayés mes amours Avec leurs trémolos Balayés pour toujours Je repars à zéro Non, rien de rien Non, je ne regrette rien Ni le bien qu'on m'a fait Ni le mal, tout ça m'est bien égal Non, rien de rien Non, je ne regrette rien Car ma vie, car mes joies Pour aujourd'hu Ça commence avec toi"
Pop Rock Nacional,Cassia Eller,Vá Morar Com o Diabo,"Ai, meu Deus Ai, meu Deus O que é que há? Ai, meu Deus Ai, meu Deus O que é que há? A nega lá em casa não quer trabalhar Se a panela tá suja, ela não quer lavar Quer comer engordurado, não quer cozinhar Se a roupa tá lavada, não quer engomar E se o lixo tá no canto, não quer apanhar E pra varrer o barracão eu tenho que pagar Se ela deita de um lado, não quer se virar A esteira que ela dorme não quer enrolar Quer agora um Cadillac para passear Ela quer me ver bem mal Vá morar com o diabo que é imortal Ela quer me ver bem mal Vá morar com o Sete-Pele que é imortal Ai, meu Deus Ai, meu Deus O que é que há? Ai, meu Deus Ai, meu Deus Ai, meu Deus! O que é que há? A nega lá em casa não quer trabalhar Se a panela tá suja, ela não quer lavar Quer comer engordurado, não quer cozinhar E se a roupa tá lavada, não quer engomar Se o lixo tá no canto, não quer apanhar E pra varrer o barracão eu tenho que pagar Se ela deita de um lado, não quer se virar A esteira que ela dorme não quer enrolar Quer agora um Cadillac para passear Ela quer me ver bem mal Vá morar com o diabo que é imortal Ela quer me ver bem mal Vá morar com o Sete-Pele que é imortal Ai, meu Deus Ai, meu Deus A nega lá em casa não quer trabalhar Se a panela tá suja, ela não quer lavar Quer comer engordurado, não quer cozinhar Se o lixo tá no canto, não quer apanhar E se a roupa tá lavada, não quer engomar E pra varrer o barracão eu tenho que pagar Se ela deita de um lado, não quer se virar Na esteira que ela dorme não quer enrolar Quer agora um Cadillac para passear Ela quer me ver bem mal Vá morar com o diabo que é imortal Ela quer me ver bem mal Vá morar com o Sete-Pele que é imortal Ela quer me ver bem mal Vá morar com o diabo que é imortal Ela quer me ver bem mal Vá morar com o Sete-Pele O Sete-Pele, o Sete-Pele que é imortal"
Pop Rock Nacional,Cassia Eller,No Recreio,"Quer saber? Quando te olhei na piscina Se apoiando com as mãos na borda Fervendo a água que não era tão fria E um azulejo se partiu, porque a porta Do nosso amor estava se abrindo E os pés que irão por esse caminho Vão terminar no altar Eu só queria me casar Com alguém igual a você E alguém igual não há de ter Então quero mudar de lugar Eu quero estar no lugar Da sala pra te receber Na cor do esmalte que você vai escolher Só para as unhas pintar Quando é que você vai sacar Que o vão que fazem suas mãos É só porque você não está comigo Só é possível te amar Seus pés se espalham em fivelas e sandália E o chão se abre por dois sorrisos Virão guiando o seu corpo que é praia De um escândalo, charme macio Que cor terá se derreter? Que som os lábios vão morder? Vem me ensinar a falar Vem me ensinar ter você Na minha boca, agora, mora o teu nome É a vista que os meus olhos querem ter Sem precisar procurar Nem descansar e adormecer Não quero acreditar que vou gastar desse modo a vida Olhar pro Sol só ver janela e cortina No meu coração, fiz um lar O meu coração é o teu lar E de que me adianta tanta mobília Se você não está comigo Só é possível te amar Ouve os sinos, amor Só é possível te amar Escorre aos litros, o amor"
Pop Rock Nacional,Cassia Eller,Todo Amor Que Houver Nesta Vida,"Eu quero a sorte de um amor tranqüilo Com sabor de fruta mordida Nós, na batida, no embalo da rede Matando a sede na saliva Ser teu pão, ser tua comida Todo amor que houver nessa vida E algum trocado pra dar garantia E ser artista no nosso convívio Pelo inferno e céu de todo dia Pra poesia que a gente nem vive Transformar o tédio em melodia... Ser teu pão, ser tua comida Todo amor que houver nessa vida E algum veneno anti-monotonia... E se eu achar a tua fonte escondida Te alcanço em cheio O mel e a ferida E o corpo inteiro feito um furacão Boca, nuca, mão e a tua mente, não Ser teu pão, ser tua comida Todo amor que houver nessa vida E algum remédio que me dê alegria Ser teu pão, ser tua comida Todo amor que houver nessa vida E algum trocado pra dar garantia E algum veneno anti-monotonia... E algum"
Pop Rock Nacional,Cassia Eller,Lanterna Dos Afogados,Quando tá escuro E ninguém te ouve Quando chega a noite E você pode chorar Há uma luz no túnel Dos desesperados Há um cais de porto Pra quem precisa chegar Eu tô na lanterna Dos afogados Eu tô te esperando Vê se não vai demorar Uma noite longa Pr'uma vida curta Mas já não me importa Basta poder te ajudar E são tantas marcas Que já fazem parte Do que eu sou agora Mas ainda sei me virar Eu tô na lanterna Dos afogados Eu tô te esperando Vê se não vai demorar Eu tô na lanterna Dos afogados Tô te esperando Vê se não vai demorar Uma noite longa Pr'uma vida curta Mas já não me importa Basta poder te ajudar E são tantas marcas Que já fazem parte Do que eu sou agora Mas ainda sei me virar Eu tô na lanterna Dos afogados Eu tô te esperando Vê se não vai demorar Eu tô na lanterna Dos afogados Eu tô te esperando Vê se não vai demorar Eu tô na lanterna Dos afogados Tô te esperando Vê se não vai demorar Eu tô te esperando Vê se não vai demorar Eu tô te esperando Vê se não vai demorar
Pop Rock Nacional,Cassia Eller,Top Top,"Lari... lari... lari... lari... Eu vou sabotar, você vai se azarar O que eu não ganho eu leso Ninguém vai me gozar não jamais Eu vou sabotar, vou casar com ele Vou trepar na escada Pra pintar seu nome no céu Sabotagem Sabotagem Sabotagem Eu quero é que você se...top, top, top Lari...Lari...Lari...Lari! Ninguém vai dizer que eu deixei barato Vou me ligar em outra Te dizer bye-bye-, até nunca, jamé! Sabotagem Sabotagem ôôô Sabotagem Eu quero é que você se top, top, top Larabara... é gol... Lari... lari... lari... lari... Lari... lari... lari... agagaga...gagau Sabotagem Sabotagem Sabotagem Eu quero é que você se top, top, top"
Pop Rock Nacional,Roupa Nova,Whisky a Go Go,"Foi numa festa, gelo e Cuba Libre E na vitrola Whisky a Go Go À meia luz, o som do Johnny Rivers Aquele tempo que você sonhou Senti na pele a tua energia Quando peguei de leve a tua mão A noite inteira passa num segundo O tempo voa mais do que a canção Quase no fim da festa Num beijo, então, você se rendeu Na minha fantasia O mundo era você e eu Eu perguntava: Do you wanna dance? E te abraçava, do you wanna dance? Lembrar você Um sonho a mais não faz mal Eu perguntava: Do you wanna dance? E te abraçava, do you wanna dance? Lembrar você Um sonho a mais não faz mal Foi numa festa, gelo e Cuba Libre E na vitrola Whisky a Go Go À meia luz, o som do Johnny Rivers Aquele tempo que você sonhou Senti na pele a tua energia Quando peguei de leve a tua mão A noite inteira passa num segundo O tempo voa mais do que a canção Quase no fim da festa Num beijo, então, você se rendeu Na minha fantasia O mundo era você e eu Eu perguntava: Do you wanna dance? E te abraçava, do you wanna dance? Lembrar você Um sonho a mais não faz mal Eu perguntava: Do you wanna dance? E te abraçava, do you wanna dance? Lembrar você Um sonho a mais não faz mal Eu perguntava: Do you wanna dance? E te abraçava, do you wanna dance? Lembrar você Um sonho a mais não faz mal Eu perguntava: Do you wanna dance? E te abraçava, do you wanna dance? Lembrar você Um sonho a mais não faz mal Lembrar você Um sonho a mais não faz mal Lembrar você Um sonho a mais não faz mal"
Pop Rock Nacional,Roupa Nova,A Viagem,"Há tanto tempo que eu deixei você Fui chorando de saudade Mesmo longe, não me conformei Pode crer, eu viajei contra a vontade O teu amor chamou e eu regressei Todo amor é infinito Noite e dia no meu coração Trouxe a luz do nosso instante mais bonito Na escuridão, o teu olhar me iluminava E minha estrela-guia era o teu riso Coisas do passado são alegres quando lembram Novamente as pessoas que se amam Em cada solidão vencida, eu desejava O reencontro com teu corpo-abrigo Ah, minha adorada, viajei tantos espaços Pra você caber assim no meu abraço Te amo Há tanto tempo que eu deixei você Fui chorando de saudade Na escuridão, o teu olhar me iluminava E minha estrela-guia era o teu riso Coisas do passado são alegres quando lembram Novamente as pessoas que se amam Em cada solidão vencida, eu desejava O reencontro com teu corpo-abrigo Ah, minha adorada, viajei tantos espaços Pra você caber assim no meu abraço Ah, minha adorada, viajei tantos espaços Pra você caber assim no meu abraço Te amo Te amo"
Pop Rock Nacional,Roupa Nova,A Paz (Heal The World),"É preciso pensar um pouco nas pessoas que ainda vem Nas crianças A gente tem que arrumar um jeito de achar pra eles um lugar melhor Para os nossos filhos e pros filhos de nossos filhos Pense bem Deve haver um lugar dentro do seu coração Onde a paz brilhe mais que uma lembrança Sem a luz que ela traz já nem se consegue mais Encontrar o caminho da esperança Sinta Chega o tempo de enxugar o pranto dos homens Se fazendo irmão, estendendo a mão Só o amor muda o que já se fez E a força da paz junta todos outra vez Venha, já é hora de acender a chama da vida E fazer a terra inteira feliz Se você for capaz de soltar a sua voz Pelo ar como prece de criança Deve então começar, outros vão te acompanhar E cantar com harmonia e esperança Deixe que esse canto lave o pranto do mundo Pra trazer perdão e dividir o pão Só o amor muda o que já se fez E a força da paz junta todos outra vez Venha, já é hora de acender a chama da vida E fazer a terra inteira feliz Quanta dor e sofrimento em volta a gente ainda tem (ainda tem) Pra manter a fé e o sonho dos que ainda vem (ainda vem) A lição pro futuro vem da alma e do coração Pra buscar a paz, não olhar pra trás (com amor) Se você começar, outros vão te acompanhar E cantar com harmonia e esperança Deixe que esse canto lave o pranto do mundo Pra trazer perdão e dividir o pão Só o amor muda o que já se fez E a força da paz junta todos outra vez Venha, já é hora de acender a chama da vida E fazer a terra inteira feliz Só o amor muda o que já se fez E a força da paz junta todos outra vez Venha, já é hora de acender a chama da vida E fazer a terra inteira feliz Só o amor muda o que já se fez E a força da paz junta todos outra vez Venha, já é hora de acender a chama da vida E fazer a terra inteira feliz Venha, já é hora de acender a chama da vida E fazer a terra inteira feliz Inteira feliz Inteira feliz Inteira feliz Inteira feliz"
Pop Rock Nacional,Roupa Nova,Linda Demais,"Linda, só você me fascina Te desejo muito além do prazer Vista meu futuro em teu corpo E me ama como eu amo você Vem fazer diferente O que mais ninguém faz Faz parte de mim Me inventa outra vez Vem conquistar meu mundo Dividir o que é seu Mil beijos de amor Em muitos lençóis Só eu e você Linda, conte a mim teu segredo Pro meu sonho, diga quem é você Oh, livre, nunca mais tenha medo Pois quem ama tudo pode vencer Vem fazer diferente O que mais ninguém faz Faz parte de mim Me inventa outra vez Vem conquistar meu mundo Dividir o que é seu Mil beijos de amor Em muitos lençóis Só eu e você Oh, linda Vem fazer diferente O que mais ninguém faz Faz parte de mim Me inventa outra vez Vem conquistar meu mundo Dividir o que é seu Mil beijos de amor Em muitos lençóis Só eu e você Linda, conte a mim teu segredo Pro meu sonho, diga quem é você Oh, livre, nunca mais tenha medo Pois quem ama tudo pode vencer Oh linda, só você me fascina Te desejo muito além do prazer Oh, vista meu futuro em teu corpo E me ama como eu amo você Oh linda, conte a mim teu segredo Pro meu sonho, diga quem é você Oh, livre, nunca mais tenha medo Pois quem ama tudo pode vencer"
Pop Rock Nacional,Roupa Nova,Volta Pra Mim,"Amanheci sozinho Na cama um vazio Meu coração que se foi Sem dizer se voltava depois Sofrimento meu Não vou aguentar Se a mulher que eu nasci pra viver Não me quer mais Sempre depois das brigas Nós nos amamos muito Dia e noite a sós O universo era pouco pra nós O que aconteceu Pra você partir assim? Se te fiz algo errado, perdão Volta pra mim Essa paixão é meu mundo Um sentimento profundo Sonho acordado um segundo Que você vai ligar O telefone que toca Eu digo alô sem resposta Mas não desliga, escuta o que eu vou te falar Eu te amo e vou gritar pra todo mundo ouvir Ter você é meu desejo de viver Sou menino e teu amor é que me faz crescer E me entrego, corpo e alma pra você Sempre depois das brigas Nós nos amamos muito Essa paixão é meu mundo Um sentimento profundo Sonho acordado um segundo Que você vai ligar O telefone que toca Eu digo alô sem resposta Mas não desliga, escuta o que eu vou te falar Eu te amo e vou gritar pra todo mundo ouvir Ter você é meu desejo de viver Sou menino e teu amor é que me faz crescer E me entrego, corpo e alma pra você Eu te amo e vou gritar pra todo mundo ouvir Ter você é meu desejo de viver Sou menino e teu amor é que me faz crescer E me entrego, corpo e alma pra você"
Pop Rock Nacional,Roupa Nova,Dona,"Dona Desses traiçoeiros Sonhos Sempre verdadeiros Oh, dona Desses animais Dona Dos seus ideais Pelas ruas onde andas, onde mandas todos nós Somos sempre mensageiros esperando tua voz Teus desejos, uma ordem Nada é nunca, nunca é não Porque tens essa certeza dentro do teu coração Tan-tan-tan, batem na porta, não precisa ver quem é Pra sentir a impaciência do teu pulso de mulher Um olhar me atira à cama, um beijo me faz amar Não levanto, não me escondo Porque sei que és minha dona Dona Desses traiçoeiros Sonhos Sempre verdadeiros Oh, dona Desses animais Dona Dos seus ideais Não há pedra em teu caminho, não há ondas no teu mar Não há vento ou tempestade que te impeçam de voar Entre a cobra e o passarinho, entre a pomba e o gavião Ou teu ódio ou teu carinho nos carregam pela mão É a moça da cantiga, a mulher da criação Umas vezes nossa amiga, outras nossa perdição O poder que nos levanta, força que nos faz cair Qual de nós ainda não sabe que isso tudo te faz Dona, dona, oh (Dona) (Dona)"
