gênero,artista,música,letra
Pagode,Luiz Carlos Da Vila,Fogueira De Uma Paixão,"Todos os galos cantaram........Eu sonhei! Todas as chuvas caíram........Com você! Todos os gatos brigaram........E nem quis! Todos os ovos frigiram........Acordar! Todas as camas rangeram........Sonho bom! Seu corpo nu só dormia........De sonhar! Ao lado o meu fervilhava........Mas amor! Na madrugada tão fria........Deixa estar! Sem saber se lhe acordava........Eu sonhei! Ou se eu me possuía........E não foi! Mais que você eu sonhava........Sonho em vão! Pois no seu sonho eu queria........Padeci! Ter com você uma vaga........Na ilusão! No leito que se ilumina Com a fogueira de uma paixão E nesse vai ou não vai Fiquei meio sem direção Cometa que passou bem longe Dos olhos da multidão Se fez manhã, dormi Mas antes eu senti Você tocar em mim Mas já não dava não"
Pagode,Luiz Carlos Da Vila,Oitava Cor,"Mais é muito mais Que o calor de uma fogueira Os vendavais que abalam as cordilheiras Pois entre nós o amor não é de brincadeira, viu É ter a mão fruta do pé Do fundo de quintal Não é a emoção das nuvens de algodão Que vem e logo vão É muito mais, que os carnavais Não acaba quarta feira E os nossos ais se perderam na poeira Pois entre nós o amor não é de brincadeira, viu É atração de amor e fé De um mundo sem igual Aquela emoção inteira Pois é assim o nosso amor Do arco-íris a oitava cor Num divino troféu Supra-sumo do mel, acalanto Me faz dormir em paz Pedra preciosa enfim que nos achou Que ficou mais rica Com o nosso amor Num divino troféu Para o menestrel E a cantar o amor que é mais Laia, laia, la laia, laia laia la"
Pagode,Luiz Carlos Da Vila,"Kizomba, a Festa da Raça","Valeu, Zumbi O grito forte dos Palmares Que correu terra, céus e mares Influenciando a abolição Zumbi, valeu Hoje a Vila é Kizomba É batuque, canto e dança Jongo e Maracatu Vem menininha pra dançar o Caxambu Nega mina Anastácia não se deixou escravizar Clementina, o pagode é o partido popular Sacerdote ergue a taça Convocando toda a massa Neste evento que congraça Gente de todas as raças Numa mesma emoção Esta Kizomba é nossa constituição Que magia Reza, ajeum e Orixá Tem a força da cultura Tem a arte e a bravura E o bom jogo de cintura Faz valer seus ideais E a beleza pura dos seus rituais Vem a lua de Luanda Para iluminar a rua Nossa sede e nossa sede De que o apartheid se destrua"
Pagode,Luiz Carlos Da Vila,Por Um Dia De Graça,"Um dia, meus olhos ainda hão de ver Na luz do olhar do amanhecer Sorrir o dia de graça Poesias, brindando essa manhã feliz Do mal cortado na raiz Do jeito que o mestre sonhava O não chorar E o não sofrer se alastrando No céu da vida, o amor brilhando A paz reinando em santa paz Em cada palma de mão, cada palmo de chão Semente de felicidade O fim de toda a opressão, o cantar com emoção Raiou a liberdade Chegou o áureo tempo de justiça Ao esplendor, do preservar a natureza Respeito a todos os artistas A porta aberta ao irmão De qualquer chão, de qualquer raça O povo todo em louvação Por esse dia de graça"
Pagode,Luiz Carlos Da Vila,Romance dos Astros/Arco Iris,Sonhei que um dia O Astro rei à Terra descia Secava as águas do mar E não mais anoitecia Só voltava a chover A noite e as estrelas Se a lua fosse a sua companheira Irredutivelmente ela dizia não E Saturno em vão Ofereceu anéis Ela nem ligava pra estrela Dalva Nem ouvia a súplica dos menestréis E o Sol ficava mais e mais abrasador Cego de amor Aí eu me queimei No auge da trama Eu cai da cama O galo cantou Feliz eu acordei O teu sorriso é um arco-íris sobre o mar Onde havia escuridão O paraíso que eu estava a procurar A vida me revelou A realidade onde eu guardo e vou buscar Os delírios da paixão Tudo isso me invadiu E eu quero a permanência do invasor És o astro que faz sentir Que eu estou sob a regência do amor (Cheiro de mato) Cheiro de mato na cidade é luxo raro Tu me deste e eu sou O disparo de um colibri Que depois de tanto tempo vê a flor És o colo em que adormeci Despertei. Vi um sorriso multicor
Pagode,Luiz Carlos Da Vila,Pra Conquistar Teu Coração,"Se o limite for o infinito  Vou subir até o pico do Everest  Nadar o oceano sem um grito  E de joelho atravessar o agreste  Faço isso tudo e muito mais  Pra te encontrar, te conquistar  E até provar que é minha paz  O inverso dos meus ais  Preto no branco num poema, vou por sim  E onde houver um mal começo por fim  Fazer de tudo pra mudar  Um novo mundo instalar  E com o mundo em minhas mãos  Onde houver talvez ou não eu vou sim  Com as próprias mãos andar a pé ao Bonfim  E num xaxim eu vou plantar  Um baita de um jequitibá  Enraizar mesmo sem chão  São Tomé vai crer sem olhar  E todo mundo vai cantar  Que eu conquistei teu coração"
Pagode,Luiz Carlos Da Vila,Nas Veias Do Brasil,"Os negros Trazidos lá do além-mar Vieram para espalhar Suas coisas transcendentais Respeito Ao céu, a terra e ao mar Ao índio veio juntar O amor, à liberdade A força de um baobá Tanta luz no pensar Veio de lá A criatividade Tantos o preto velho já curou E a mãe preta amamentou Tem alma negra o povo Os sonhos tirados do fogão A magia da canção O carnaval é fogo O samba corre Nas veias dessa pátria - mãe gentil É preciso altitude De assumir a negritude Pra ser muito mais Brasil."
Pagode,Luiz Carlos Da Vila,Um Samba para Lili,"Eu fiz um samba pra agradar Lili Mas não comovi ninguém Farei dos seus olhos estrelas e traço Que tem seu sorriso de Pablo Picasso Que eu digo que eu faço do meu desempenho sexual Que eu tenho o meu nome no meio dos bambas Mas como ela gosta da escola de samba Fico com as crianças e ela pode ir brincar seu carnaval Quando ela falou em trocar de janela Pra outra que tinha paisagem tão bela Eu disse: ""Não troque que eu trago a paisagem um pouco mais pra cá"" O irmão e a cunhada fizeram um chocho Senti a frieza de um beijo fosco Virei o meu rosto pra esconder a lágrima, deixa rolar Falei para ela escolher a plantinha A mais bonitinha que havia no horto Que eu dava conforto, pagava o almoço, etc e tal Aí foi que eu vi que errei meu laço No seu coração não achei espaço Pro samba que eu fiz Minha inspiração não estava legal"
Pagode,Luiz Carlos Da Vila,Lua,"Lua que clareia a madrugada Ilumina minha estrada Chamo e não vejo você me responder Quando é lua cheia resplandece Que cenário lindo aparece Lua, queria estar juntinho a ti Mas não é possível Vou ficando por aqui"
Pagode,Luiz Carlos Da Vila,Solidão e Gás,"Hoje o meu viver se transformou Do amor antigo que restou É uma saudade enorme assim Eu só tenho a exibir Um sorriso amarelo Desprendeu-se o meu elo Com o bom viver Solidão, duelo que me faz sofrer Adormeci ao acalanto De um alguém que me fez No amor acreditar De repente acordo Esfrego os olhos Choro tanto Ao ver no bilhete Amor por ti já não há mais Toda a solidão e toda a dor Do mundo em mim se enclausurou Ah! Se eu tivesse gás Ah! Se eu tivesse gás Ah! Se eu tivesse gás"
Pagode,Luiz Carlos Da Vila,A Natureza,"Quando a natureza se aborrece Toda beleza na terra desaparece O céu todo escurece, a chuva logo desce Mas isso desaparece quando o Sol se resplandece Os raios de Sol logo descem clareando todo universo Faz sorrir a natureza, despertando toda sua beleza Oh que riqueza e faz sorrir Faz sorrir a natureza, despertando toda sua beleza Oh que riqueza És tão linda natureza Que nem sei te divulgar Sei que tu és a rainha da beleza Quando a natureza se aborrece Toda beleza na terra desaparece O céu todo escurece, a chuva logo desce Mas isso desaparece quando o Sol se resplandece Os raios do Sol logo descem clareando todo universo Faz sorrir a natureza, despertando toda sua beleza Oh que riqueza e faz sorrir Faz sorrir a natureza, despertando toda sua beleza Oh que riqueza Faz sorrir a natureza, despertando toda sua beleza Oh que riqueza"
Pagode,Luiz Carlos Da Vila,Artigo Esgotado,"Eu nem posso acreditar No que meus olhos veem Só um bilhete Escrito as pressas, num velho papel de pão Dizendo assim Meu amor por você é artigo esgotado O nosso romance está acabado Desculpe o mau jeito, assinado, Maria José Depois de tudo que eu fiz, para ela ficar mais bonita Paguei cursos na social E a roupa mais cara da moda E até um cão, lá da exposição Que tinha pedigree Eu dei para vê-la sorrir E fazer inveja à vizinha, a Dona Aurora Lhe dediquei Uma trova, um soneto e um samba canção Mas é que a danada não tem coração Sem mais e sem menos resolve ir embora"
Pagode,Luiz Carlos Da Vila,Casa Amarela / Madrugada Linda,Naquela casa amarela eu vou Naquela casa amarela eu vou O coração me domina A saudade me maltrata Vou lá rever a minha mulata Ela não me sai do pensamento Vejo a todo momento Aquela mulher tão bela Vou terminar meu sofrimento Acabar os meus tormentos Naquela casa amarela ****************************************** Numa madrugada linda Encontrei uma menina sem animação Ela não está sabendo  Que eu serei o dono do seu coração Vinha caminhando pela estrada Entrei na madrugada Com meu companhiero violão Quando eu encontrei  Aquela menina tristonha Que hoje é dona do meu coração
Pagode,Luiz Carlos Da Vila,Doce Refúgio,"Sim, é o cacique de ramos Plantou de todos os ramos, cantam os passarinhos nas manhãs Lá oi e lá o samba é alta bandeira  E até as tamarineiras são das poesia guardiã Seus compositores aquelas Que deixam na gente aquela emoção Seus ritmistas vão fundo Tocando bem fundo qualquer coração É uma festa brilhante Um lindo brilhante mais fácil de achar É perto de tudo ali no subúrbio Um doce refúgio pra quem quer cantar É o cacique É o cacique pra uns a cachaça pra outros A religião Se estou longe o tempo não passa E a saudade abraça o meu coração Quando ele vai para as ruas A vida flutua num sonho real É o povo sorrindo cacique esculpindo Com mãos de alegria o seu carnaval É o cacique"
Pagode,Grupo Malicia,Primeiro Beijo,"Pára de tanta bobagem, só para me esquecer Seus olhos dizem várias coisas que você não vê Não dá para entender, Quanta vaidade há em você O orgulho mata, O sonho que nos faz viver Hoje acordei tão cedo Pensando em você, Ensaiei aquelas velhas frases Prá te convencer, não Não dá para entender, Você mente mesmo prá você O orgulho mata, O sonho que nos faz viver Eu olho prá você E você não me quer mais Eu pego em suas mãos, Você não quer tentar, tentar Recomeçar do abraço E do primeiro beijo Não vou desistir, Nem desanimar, Sei que a vida passa Se a gente parar de lutar"
Pagode,Grupo Malicia,Anatomia,"Olhos são pra te ver Mãos são pra te tocar Braços são pra se abrir Quando você chegar Pernas pra te seguir Quando você chamar Dedos pra te envolver Boca pra te beijar Peito pra te aquecer Colo pra te sentar Ouvidos pra te ouvir me dizer amor Eu sou sob medida feito pra você Cabeça, corpo e membros pra te dar prazer E eu não sei negar se você pede mais Sou feito de carinho e pura emoção No auge da loucura explode o coração Não há melhor amor do que a gente faz Deixa eu te amar Deixa eu te dar o meu amor Deixa Deixa eu te amar"
Pagode,Grupo Malicia,Bonança,"Mágoa curtida sempre traz a dor Fazendo sentir o gosto amargo do fel Tamanha desilusão eu pensar que seria feliz E que um dia iria cortar o mal pela raiz Mágoa curtida sempre traz a dor Fazendo sentir o gosto amargo do fel Tamanha desilusão eu pensar que seria feliz E que um dia iria cortar o mal pela raiz Mas quem espera alcançar, pode confiar A bonança irá despertar Trazendo lenitivo pra dor Renascendo um amor de raiz Com certeza serei feliz!"
Pagode,Grupo Malicia,Sentinela,"Na janela do meu quarto Uma imagem, uma dor Sentinela, sentimento Arco-íris, incolor Nossa cama, edredon Minha boca, teu sabor Na varanda, todo o céu Faz meu corpo sentir Você chegar, sorrindo pra mim Dizendo que voltou pra ficar Me abraça tirando sua roupa a me seduzir Eu tento não luto não vou conseguir Me esquivar do amor que vai me possuir Você chegar, sorrindo pra mim Dizendo que voltou pra ficar Me abraça tirando sua roupa a me seduzir Eu tento não luto não vou conseguir Me esquivar do amor Na janela do meu quarto Uma imagem, uma dor Sentinela, sentimento Arco-íris, incolor Nossa cama, edredon Minha boca, teu sabor Na varanda, todo o céu Faz meu corpo sentir Você chegar, sorrindo pra mim Dizendo que voltou pra ficar Me abraça tirando sua roupa a me seduzir Eu tento não luto não vou conseguir Me esquivar do amor que vai me possuir Você chegar, sorrindo pra mim Dizendo que voltou pra ficar Me abraça tirando sua roupa a me seduzir Eu tento não luto não vou conseguir Me esquivar do amor"
Pagode,Grupo Malicia,Páginas da Vida,"Será que viver é poder renegar Ou talvez um amor que não soube curar Se viver e conter o calor, o valor De estar com alguém sem poder censurar Nesse amor renascer, reviver Páginas da vida Bom mesmo é poder te encontrar Pra gente sair e juntos poder conversar Revivendo os momentos que a dois Deixados para trás, bem dizer foi demais Nosso amor é um imenso prazer Vem que eu largo o meu jeito do mal Prometo levanto o astral Quando te ver, é só para mim, eu quero ter Assim seremos muito mais felizes Prometo não faço o que fiz Só para te ver sorrir"
Pagode,Grupo Malicia,Eterna Lua-de-mel,Eu quis te conquistar  Um só olhar  A minha dor de corpo e alma se entregar   Pode acreditar  Vai ser tão bom pra mim  Nossa canção  No mesmo tom  Subornando o coração  Que ferve de paixão  Iluminando a escuridão  Trazendo emoção   Um prazer pra nunca se acabar  Ainda vou te namorar  Eterna lua-de-mel  Conquistei o céu  Só pra lhe ofertar  Assim vai ser o nosso lar  Um grande ninho de amor  Onde o carinho  Vai reinar
Pagode,Grupo Malicia,Eterna Procura,"Procuro por você, Não sei onde encontrar, Cansado de sofrer, Amor onde andará você. Não dá pra acreditar, Que a luz do seu olhar, Por mim se apagou. Será que eu mereço sofrer tanto assim? Será que não mereço ter você pra mim? Tentei em outros braços te esquecer enfim, Mas a cada vez aumenta o meu desejo em te dizer. Te amo, te quero, Para aliviar a minha dor você é o remédio, Te amo, te quero, Você não imagina a quanto tempo eu te espero."
